,id,n_victimas,fecha,hora,comuna,longitud,latitud,victima,gravedad
2631,LC-2019-0211453,1,2019-04-05,11,6,-58.438595,-34.628716,moto,LEVE
2632,LC-2019-0211541,1,2019-04-05,9,1,-58.383344,-34.61067,moto,LEVE
2633,LC-2019-0211688,1,2019-04-05,8,4,-58.397874,-34.634505,moto,LEVE
2634,LC-2019-0211707,1,2019-04-05,12,6,-58.441884,-34.610502,moto,LEVE
2637,LC-2019-0211964,1,2019-04-05,12,12,-58.513677,-34.579822,moto,LEVE
2638,LC-2019-0212018,1,2019-04-05,13,6,-58.444354,-34.621727,moto,LEVE
2639,LC-2019-0212102,1,2019-04-05,14,8,-58.467137,-34.671986,moto,LEVE
2640,LC-2019-0212115,1,2019-04-05,14,14,-58.405807,-34.575794,moto,LEVE
2641,LC-2019-0212136,1,2019-04-05,13,15,-58.486486,-34.597511,moto,LEVE
2642,LC-2019-0212196,2,2019-04-05,12,11,-58.462705,-34.607372,transporte_publico,LEVE
2643,LC-2019-0212256,1,2019-04-05,15,15,-58.445901,-34.595724,moto,LEVE
2644,LC-2019-0212411,1,2019-04-05,15,9,-58.526418,-34.639147,transporte_publico,LEVE
2645,LC-2019-0212419,1,2019-04-05,15,5,-58.422817,-34.606,moto,LEVE
2647,LC-2019-0212506,1,2019-04-05,16,6,-58.456397,-34.620342,moto,LEVE
2648,LC-2019-0212807,1,2019-04-05,16,9,-58.51838,-34.656909,auto,LEVE
2650,LC-2019-0212980,1,2019-04-05,18,1,-58.387663,-34.608919,moto,LEVE
2651,LC-2019-0213051,2,2019-04-05,19,7,-58.46691,-34.630008,transporte_publico,LEVE
2652,LC-2019-0213054,1,2019-04-05,19,4,-58.40057,-34.651069,moto,LEVE
2653,LC-2019-0213211,1,2019-04-05,18,10,-58.47982,-34.628535,moto,LEVE
2654,LC-2019-0213292,1,2019-04-05,19,8,-58.430928,-34.660493,camion,LEVE
2655,LC-2019-0213472,4,2019-04-05,18,4,-58.416734,-34.656734,transporte_publico,LEVE
2656,LC-2019-0213484,1,2019-04-05,23,1,-58.380853,-34.582191,camion,LEVE
2657,LC-2019-0213504,1,2019-04-05,22,15,-58.491412,-34.586472,moto,LEVE
2658,LC-2019-0213518,1,2019-04-05,16,13,-58.456108,-34.573668,moto,LEVE
2659,LC-2019-0213570,1,2019-04-05,21,2,-58.395864,-34.588553,moto,LEVE
2660,LC-2019-0213587,1,2019-04-05,23,6,-58.434373,-34.628022,moto,LEVE
2661,LC-2019-0213659,1,2019-04-05,23,14,-58.431992,-34.574144,moto,LEVE
2663,LC-2019-0213821,1,2019-04-05,20,15,-58.451821,-34.599005,moto,LEVE
2665,LC-2019-0258203,1,2019-04-05,17,2,-58.3961,-34.595736,moto,LEVE
2668,LC-2019-0214147,1,2019-04-06,11,13,-58.467182,-34.557888,ciclista,LEVE
2669,LC-2019-0214976,1,2019-04-06,16,11,-58.506732,-34.605425,ciclista,LEVE
2670,LC-2019-0215030,1,2019-04-06,17,9,-58.524917,-34.656375,moto,LEVE
2671,LC-2019-0215229,1,2019-04-06,19,12,-58.472857,-34.549084,moto,LEVE
2672,LC-2019-0213521,1,2019-04-06,20,15,-58.491412,-34.586472,moto,LEVE
2673,LC-2019-0213629,1,2019-04-06,15,2,-58.397318,-34.583079,moto,LEVE
2674,LC-2019-0213703,1,2019-04-06,1,5,-58.421192,-34.60489,moto,LEVE
2675,LC-2019-0213813,1,2019-04-06,3,8,-58.43074,-34.661476,moto,LEVE
2676,LC-2019-0213908,1,2019-04-06,5,9,-58.4671,-34.646021,moto,LEVE
2677,LC-2019-0213926,1,2019-04-06,6,11,-58.516341,-34.58548,moto,LEVE
2678,LC-2019-0213939,1,2019-04-06,7,8,-58.475667,-34.672575,moto,LEVE
2679,LC-2019-0214002,1,2019-04-06,7,5,-58.415141,-34.600765,transporte_publico,LEVE
2680,LC-2019-0214289,1,2019-04-06,12,1,-58.390373,-34.613728,moto,LEVE
2681,LC-2019-0214406,5,2019-04-06,9,4,-58.421029,-34.64991,transporte_publico,LEVE
2683,LC-2019-0214491,1,2019-04-06,14,4,-58.378676,-34.630334,moto,LEVE
2684,LC-2019-0214676,1,2019-04-06,16,12,-58.503475,-34.557686,moto,LEVE
2685,LC-2019-0214816,1,2019-04-06,17,4,-58.422276,-34.646057,auto,LEVE
2686,LC-2019-0214903,3,2019-04-06,16,4,-58.375714,-34.655839,auto,LEVE
2687,LC-2019-0214983,1,2019-04-06,16,8,-58.457167,-34.671625,moto,LEVE
2688,LC-2019-0214996,1,2019-04-06,18,5,-58.42888,-34.615032,moto,LEVE
2689,LC-2019-0215096,1,2019-04-06,16,2,-58.405592,-34.59804,ciclista,LEVE
2690,LC-2019-0215100,1,2019-04-06,18,11,-58.474567,-34.61779,moto,LEVE
2691,LC-2019-0215133,1,2019-04-06,18,3,-58.405198,-34.603852,moto,LEVE
2692,LC-2019-0215224,1,2019-04-06,21,13,-58.467315,-34.550036,transporte_publico,LEVE
2693,LC-2019-0215232,1,2019-04-06,21,5,-58.416357,-34.605565,moto,LEVE
2694,LC-2019-0215249,1,2019-04-06,19,8,-58.469469,-34.688223,moto,LEVE
2695,LC-2019-0215372,1,2019-04-06,22,14,-58.41187,-34.571369,moto,LEVE
2696,LC-2019-0215433,1,2019-04-06,20,5,-58.418477,-34.61102,moto,LEVE
2697,LC-2019-0219069,1,2019-04-06,17,5,-58.414534,-34.614287,moto,LEVE
2698,LC-2019-0291262,1,2019-04-06,19,3,-58.397596,-34.60958,moto,LEVE
2700,LC-2019-0216121,1,2019-04-07,12,7,-58.454544,-34.625915,transporte_publico,LEVE
2701,LC-2019-0216569,1,2019-04-07,21,15,-58.469453,-34.580302,ciclista,LEVE
2702,LC-2019-0215436,2,2019-04-07,1,5,-58.418477,-34.61102,moto,LEVE
2703,LC-2019-0215501,1,2019-04-07,2,9,-58.489378,-34.642146,moto,LEVE
2704,LC-2019-0215651,1,2019-04-07,5,14,-58.409599,-34.573128,moto,LEVE
2705,LC-2019-0215761,2,2019-04-07,7,9,-58.514054,-34.639357,moto,LEVE
2706,LC-2019-0215866,1,2019-04-07,6,1,-58.360825,-34.604906,moto,LEVE
2707,LC-2019-0215995,1,2019-04-07,11,2,-58.407449,-34.587239,moto,LEVE
2708,LC-2019-0216055,2,2019-04-07,13,10,-58.529742,-34.628132,moto,LEVE
2709,LC-2019-0216091,1,2019-04-07,15,10,-58.492348,-34.631504,moto,LEVE
2710,LC-2019-0216137,1,2019-04-07,15,3,-58.400045,-34.618601,moto,LEVE
2711,LC-2019-0216219,1,2019-04-07,17,6,-58.435284,-34.619264,transporte_publico,LEVE
2712,LC-2019-0216255,1,2019-04-07,17,6,-58.428321,-34.619423,transporte_publico,LEVE
2713,LC-2019-0216298,1,2019-04-07,18,14,-58.409869,-34.577281,moto,LEVE
2717,LC-2019-0216648,1,2019-04-07,23,5,-58.417833,-34.632955,moto,LEVE
2718,LC-2019-0219434,1,2019-04-07,5,7,-58.464637,-34.628182,moto,LEVE
2719,LC-2019-0236056,1,2019-04-07,19,3,-58.392119,-34.606787,moto,LEVE
2721,LC-2019-0329294,1,2019-04-07,16,2,-58.393042,-34.59871,transporte_publico,LEVE
2722,LC-2019-0219160,1,2019-04-08,16,8,-58.460718,-34.703796,ciclista,LEVE
2723,LC-2019-0219417,1,2019-04-08,18,12,-58.500649,-34.552046,moto,LEVE
2724,LC-2019-0219439,1,2019-04-08,20,12,-58.482695,-34.565187,ciclista,LEVE
2725,LC-2019-0226641,1,2019-04-08,13,11,-58.512008,-34.593741,transporte_publico,LEVE
2726,LC-2019-0216612,5,2019-04-08,21,8,,,moto,LEVE
2727,LC-2019-0216616,1,2019-04-08,0,9,-58.472275,-34.637036,auto,LEVE
2728,LC-2019-0216726,1,2019-04-08,0,9,-58.474584,-34.649305,moto,LEVE
2729,LC-2019-0216821,2,2019-04-08,6,8,-58.444015,-34.65859,moto,LEVE
2730,LC-2019-0217015,1,2019-04-08,8,3,-58.396598,-34.605953,moto,LEVE
2731,LC-2019-0217174,1,2019-04-08,9,6,-58.438595,-34.628716,moto,LEVE
2732,LC-2019-0217317,1,2019-04-08,9,12,-58.502876,-34.556041,moto,LEVE
2733,LC-2019-0217365,1,2019-04-08,10,1,-58.379479,-34.603576,moto,LEVE
2735,LC-2019-0217565,1,2019-04-08,12,15,-58.476601,-34.600371,moto,LEVE
2736,LC-2019-0217591,1,2019-04-08,10,2,-58.401492,-34.592538,transporte_publico,LEVE
2737,LC-2019-0217638,1,2019-04-08,12,13,-58.452742,-34.551513,moto,LEVE
2738,LC-2019-0217946,1,2019-04-08,13,7,-58.455488,-34.631849,camion,LEVE
2739,LC-2019-0217966,1,2019-04-08,13,5,-58.424681,-34.608629,camion,LEVE
2742,LC-2019-0218286,1,2019-04-08,15,9,-58.50386,-34.660758,transporte_publico,LEVE
2743,LC-2019-0218778,1,2019-04-08,17,1,-58.387663,-34.608919,moto,LEVE
2744,LC-2019-0218853,1,2019-04-08,14,12,-58.493092,-34.571308,moto,LEVE
2745,LC-2019-0218888,2,2019-04-08,17,3,-58.405755,-34.614665,moto,LEVE
2746,LC-2019-0219061,1,2019-04-08,16,4,-58.383685,-34.650141,moto,LEVE
2748,LC-2019-0219221,1,2019-04-08,19,11,-58.467954,-34.608797,auto,LEVE
2749,LC-2019-0219233,1,2019-04-08,19,13,-58.457785,-34.56095,moto,LEVE
2750,LC-2019-0219269,2,2019-04-08,17,11,-58.483805,-34.60089,moto,LEVE
2751,LC-2019-0219347,1,2019-04-08,20,15,-58.458833,-34.583006,moto,LEVE
2752,LC-2019-0219514,1,2019-04-08,21,12,-58.475659,-34.558336,moto,LEVE
2753,LC-2019-0225912,1,2019-04-08,17,14,-58.410945,-34.5768,moto,LEVE
2754,LC-2019-0238403,1,2019-04-08,15,10,-58.503817,-34.640693,moto,LEVE
2756,LC-2019-0221201,1,2019-04-09,14,4,-58.366483,-34.637921,ciclista,LEVE
2757,LC-2019-0221650,1,2019-04-09,15,5,-58.416292,-34.606962,camion,LEVE
2758,LC-2019-0221837,1,2019-04-09,17,4,-58.416305,-34.647074,transporte_publico,LEVE
2759,LC-2019-0222284,1,2019-04-09,19,6,-58.444097,-34.620288,ciclista,LEVE
2760,LC-2019-0222538,1,2019-04-09,19,12,-58.483866,-34.57092,ciclista,LEVE
2763,LC-2019-0219966,1,2019-04-09,8,3,-58.398969,-34.618537,moto,LEVE
2764,LC-2019-0220048,1,2019-04-09,8,6,-58.442962,-34.61091,moto,LEVE
2765,LC-2019-0220215,1,2019-04-09,8,5,-58.420536,-34.618837,moto,LEVE
2766,LC-2019-0220350,1,2019-04-09,10,12,-58.498674,-34.551915,moto,LEVE
2767,LC-2019-0220383,2,2019-04-09,9,6,-58.443326,-34.625253,transporte_publico,LEVE
2768,LC-2019-0220393,1,2019-04-09,10,12,-58.480552,-34.545636,moto,LEVE
2769,LC-2019-0220602,1,2019-04-09,11,12,-58.498674,-34.551915,moto,LEVE
2770,LC-2019-0220718,3,2019-04-09,11,3,-58.407118,-34.611313,transporte_publico,LEVE
2771,LC-2019-0220732,2,2019-04-09,12,6,-58.429962,-34.618483,transporte_publico,LEVE
2772,LC-2019-0220790,1,2019-04-09,10,15,-58.450769,-34.58869,moto,LEVE
2773,LC-2019-0221234,1,2019-04-09,14,11,-58.520622,-34.615145,moto,LEVE
2774,LC-2019-0221355,1,2019-04-09,13,11,-58.495072,-34.601654,moto,LEVE
2775,LC-2019-0221518,2,2019-04-09,14,8,-58.43366,-34.660146,moto,LEVE
2776,LC-2019-0221529,2,2019-04-09,14,13,-58.466808,-34.535844,moto,LEVE
2777,LC-2019-0221536,1,2019-04-09,16,4,-58.390086,-34.636232,moto,LEVE
2778,LC-2019-0221580,1,2019-04-09,13,2,-58.394732,-34.589577,moto,LEVE
2781,LC-2019-0221861,1,2019-04-09,17,4,-58.370114,-34.634555,camion,LEVE
2782,LC-2019-0222222,1,2019-04-09,15,11,-58.515369,-34.590359,moto,LEVE
2783,LC-2019-0222227,1,2019-04-09,18,1,-58.375448,-34.592655,moto,LEVE
2784,LC-2019-0222316,1,2019-04-09,18,9,-58.4861,-34.648335,moto,LEVE
2785,LC-2019-0222445,1,2019-04-09,21,10,-58.495816,-34.636924,moto,LEVE
2786,LC-2019-0222513,1,2019-04-09,19,5,-58.420772,-34.601294,moto,LEVE
2787,LC-2019-0226271,1,2019-04-09,10,9,-58.514578,-34.640543,auto,LEVE
2788,LC-2019-0258934,1,2019-04-09,16,1,-58.378014,-34.625653,transporte_publico,LEVE
2789,LC-2019-0309655,1,2019-04-09,18,14,-58.410086,-34.589056,moto,LEVE
2793,LC-2019-0222914,1,2019-04-10,8,2,-58.408153,-34.598068,ciclista,LEVE
2794,LC-2019-0222923,1,2019-04-10,6,12,-58.485396,-34.574964,ciclista,LEVE
2795,LC-2019-0223013,1,2019-04-10,8,7,-58.432741,-34.634017,ciclista,LEVE
2796,LC-2019-0224028,1,2019-04-10,13,6,-58.45023,-34.624042,transporte_publico,LEVE
2797,LC-2019-0224773,1,2019-04-10,15,1,-58.37549,-34.61262,ciclista,LEVE
2798,LC-2019-0224859,1,2019-04-10,14,15,-58.447601,-34.591702,ciclista,LEVE
2799,LC-2019-0225548,1,2019-04-10,21,7,-58.466115,-34.624663,moto,LEVE
2800,LC-2019-0227870,1,2019-04-10,21,6,-58.433122,-34.624309,transporte_publico,LEVE
2801,LC-2019-0223009,1,2019-04-10,7,4,-58.414011,-34.644694,moto,LEVE
2802,LC-2019-0223297,1,2019-04-10,10,13,-58.448047,-34.5469,moto,LEVE
2803,LC-2019-0223302,1,2019-04-10,9,3,-58.40973,-34.624693,moto,LEVE
2804,LC-2019-0223307,1,2019-04-10,10,6,-58.439303,-34.610798,moto,LEVE
2805,LC-2019-0223612,1,2019-04-10,12,7,-58.46552,-34.62965,transporte_publico,LEVE
2806,LC-2019-0223776,1,2019-04-10,10,2,-58.394941,-34.574195,moto,LEVE
2807,LC-2019-0223808,1,2019-04-10,12,3,-58.410672,-34.603955,moto,LEVE
2808,LC-2019-0223824,2,2019-04-10,13,8,-58.479357,-34.680734,moto,LEVE
2809,LC-2019-0224110,1,2019-04-10,14,5,-58.417907,-34.60219,moto,LEVE
2810,LC-2019-0224222,1,2019-04-10,13,14,-58.411021,-34.572148,moto,LEVE
2811,LC-2019-0224227,2,2019-04-10,14,3,-58.398969,-34.618537,moto,LEVE
2812,LC-2019-0224292,1,2019-04-10,15,8,-58.438829,-34.655761,transporte_publico,LEVE
2813,LC-2019-0224394,1,2019-04-10,15,15,-58.450955,-34.580502,moto,LEVE
2814,LC-2019-0224396,1,2019-04-10,12,4,-58.430611,-34.644534,moto,LEVE
2815,LC-2019-0224522,4,2019-04-10,16,1,-58.379387,-34.604906,moto,LEVE
2816,LC-2019-0224847,1,2019-04-10,15,11,-58.481968,-34.608507,transporte_publico,LEVE
2817,LC-2019-0225049,1,2019-04-10,18,15,-58.488792,-34.584818,moto,LEVE
2818,LC-2019-0225050,1,2019-04-10,13,3,-58.392772,-34.600806,moto,LEVE
2819,LC-2019-0225068,1,2019-04-10,18,4,-58.405448,-34.650126,moto,LEVE
2820,LC-2019-0225084,1,2019-04-10,17,14,-58.43395,-34.587495,moto,LEVE
2821,LC-2019-0225102,1,2019-04-10,19,14,-58.439226,-34.569569,moto,LEVE
2822,LC-2019-0225170,1,2019-04-10,19,12,-58.483213,-34.552385,moto,LEVE
2823,LC-2019-0225271,2,2019-04-10,18,10,-58.481434,-34.627613,camion,LEVE
2824,LC-2019-0225358,1,2019-04-10,15,2,-58.411924,-34.598002,transporte_publico,LEVE
2825,LC-2019-0225377,1,2019-04-10,21,1,-58.381976,-34.588698,moto,LEVE
2826,LC-2019-0225435,2,2019-04-10,19,8,-58.457167,-34.671625,ciclista,LEVE
2827,LC-2019-0225468,1,2019-04-10,21,14,-58.414965,-34.575278,moto,LEVE
2828,LC-2019-0225530,2,2019-04-10,21,2,-58.395818,-34.594454,moto,LEVE
2829,LC-2019-0225589,1,2019-04-10,21,9,-58.515203,-34.649807,moto,LEVE
2830,LC-2019-0225609,1,2019-04-10,23,2,-58.393042,-34.59871,moto,LEVE
2831,LC-2019-0225650,1,2019-04-10,22,2,-58.39291,-34.591059,moto,LEVE
2832,LC-2019-0227851,1,2019-04-10,21,6,-58.433122,-34.624309,moto,LEVE
2833,LC-2019-0229955,1,2019-04-10,7,15,-58.488075,-34.585663,moto,LEVE
2834,LC-2019-0230231,1,2019-04-10,13,1,-58.379328,-34.606008,moto,LEVE
2836,LC-2019-0226471,1,2019-04-11,11,7,-58.456711,-34.626665,transporte_publico,LEVE
2837,LC-2019-0226541,1,2019-04-11,12,6,-58.4293,-34.623793,ciclista,LEVE
2838,LC-2019-0227095,1,2019-04-11,14,2,-58.414633,-34.597897,ciclista,LEVE
2839,LC-2019-0227401,1,2019-04-11,16,13,-58.458298,-34.560158,camion,LEVE
2840,LC-2019-0228161,1,2019-04-11,20,12,-58.498288,-34.552297,ciclista,LEVE
2841,LC-2019-0225630,1,2019-04-11,0,7,-58.467107,-34.618983,moto,LEVE
2842,LC-2019-0225933,1,2019-04-11,7,1,-58.358629,-34.61161,moto,LEVE
2843,LC-2019-0225994,1,2019-04-11,7,9,-58.500164,-34.662558,camion,LEVE
2844,LC-2019-0226050,2,2019-04-11,9,8,-58.481079,-34.67291,moto,LEVE
2845,LC-2019-0226085,1,2019-04-11,9,12,-58.489782,-34.552713,moto,LEVE
2846,LC-2019-0226114,1,2019-04-11,10,10,-58.482379,-34.63394,moto,LEVE
2847,LC-2019-0226395,1,2019-04-11,10,15,-58.475005,-34.588989,moto,LEVE
2848,LC-2019-0226401,1,2019-04-11,11,7,-58.428715,-34.630833,moto,LEVE
2849,LC-2019-0226493,2,2019-04-11,3,1,-58.381226,-34.61309,auto,LEVE
2850,LC-2019-0226900,1,2019-04-11,13,3,-58.405705,-34.608782,moto,LEVE
2851,LC-2019-0227102,1,2019-04-11,14,1,-58.382001,-34.600286,transporte_publico,LEVE
2852,LC-2019-0227713,1,2019-04-11,18,1,-58.388807,-34.6179,moto,LEVE
2853,LC-2019-0227746,1,2019-04-11,17,3,-58.401113,-34.610996,moto,LEVE
2854,LC-2019-0227800,1,2019-04-11,15,1,-58.381976,-34.588698,moto,LEVE
2855,LC-2019-0227819,2,2019-04-11,17,9,-58.517603,-34.656217,moto,LEVE
2856,LC-2019-0227826,1,2019-04-11,19,10,-58.501117,-34.628089,moto,LEVE
2857,LC-2019-0227919,1,2019-04-11,18,1,-58.384421,-34.594431,moto,LEVE
2858,LC-2019-0228234,1,2019-04-11,23,12,-58.475488,-34.539371,moto,LEVE
2859,LC-2019-0228267,1,2019-04-11,22,8,,,moto,LEVE
2860,LC-2019-0228299,1,2019-04-11,14,2,-58.408903,-34.590041,moto,LEVE
2861,LC-2019-0228373,1,2019-04-11,19,7,-58.468408,-34.63371,moto,LEVE
2862,LC-2019-0230524,1,2019-04-11,21,1,-58.382813,-34.594171,camion,LEVE
2863,LC-2019-0278161,1,2019-04-11,19,11,-58.480865,-34.599058,transporte_publico,LEVE
2864,LC-2019-0334533,1,2019-04-11,17,14,-58.407358,-34.579248,ciclista,LEVE
2867,LC-2019-0228815,1,2019-04-12,9,5,-58.415865,-34.604831,ciclista,LEVE
2868,LC-2019-0229442,1,2019-04-12,12,15,-58.47715,-34.578074,ciclista,LEVE
2869,LC-2019-0229526,1,2019-04-12,12,5,-58.414789,-34.613051,ciclista,LEVE
2870,LC-2019-0230563,1,2019-04-12,15,15,-58.440017,-34.605713,transporte_publico,LEVE
2872,LC-2019-0231244,1,2019-04-12,23,7,-58.459069,-34.620841,ciclista,LEVE
2873,LC-2019-0240937,1,2019-04-12,12,9,-58.479807,-34.649097,ciclista,LEVE
2875,LC-2019-0228331,1,2019-04-12,2,1,-58.381976,-34.588698,moto,LEVE
2876,LC-2019-0228704,1,2019-04-12,9,1,-58.379284,-34.607155,moto,LEVE
2877,LC-2019-0228814,1,2019-04-12,9,15,-58.456565,-34.604985,transporte_publico,LEVE
2878,LC-2019-0228926,1,2019-04-12,10,5,-58.425192,-34.626854,moto,LEVE
2879,LC-2019-0229270,1,2019-04-12,11,10,-58.480368,-34.633454,moto,LEVE
2880,LC-2019-0229732,1,2019-04-12,13,15,-58.475594,-34.577191,moto,LEVE
2881,LC-2019-0230011,1,2019-04-12,15,13,-58.457509,-34.561086,moto,LEVE
2882,LC-2019-0230408,1,2019-04-12,16,6,-58.438728,-34.611903,transporte_publico,LEVE
2883,LC-2019-0230579,3,2019-04-12,11,11,-58.483298,-34.62296,moto,LEVE
2884,LC-2019-0230704,1,2019-04-12,18,9,-58.521241,-34.659158,moto,LEVE
2885,LC-2019-0230706,1,2019-04-12,16,15,-58.451706,-34.595209,moto,LEVE
2886,LC-2019-0230741,1,2019-04-12,13,5,-58.420339,-34.614613,transporte_publico,LEVE
2887,LC-2019-0230744,1,2019-04-12,17,10,-58.474913,-34.636768,moto,LEVE
2888,LC-2019-0230808,1,2019-04-12,18,7,-58.463417,-34.645917,moto,LEVE
2889,LC-2019-0230816,1,2019-04-12,18,2,-58.398194,-34.594704,moto,LEVE
2890,LC-2019-0230940,2,2019-04-12,19,2,-58.395357,-34.583592,moto,LEVE
2891,LC-2019-0231017,1,2019-04-12,20,10,-58.506933,-34.618273,moto,LEVE
2892,LC-2019-0231043,1,2019-04-12,18,11,-58.480409,-34.608126,moto,LEVE
2893,LC-2019-0231136,1,2019-04-12,20,3,-58.3958,-34.618452,moto,LEVE
2895,LC-2019-0231217,3,2019-04-12,21,5,-58.413544,-34.637097,transporte_publico,LEVE
2896,LC-2019-0231272,1,2019-04-12,22,15,-58.432869,-34.601755,moto,LEVE
2897,LC-2019-0231320,2,2019-04-12,22,4,-58.380391,-34.649528,moto,LEVE
2898,LC-2019-0231334,1,2019-04-12,20,1,,,moto,LEVE
2899,LC-2019-0231690,1,2019-04-12,15,5,-58.417022,-34.601165,moto,LEVE
2900,LC-2019-0235053,1,2019-04-12,7,8,-58.458364,-34.67315,transporte_publico,LEVE
2901,LC-2019-0242042,1,2019-04-12,14,4,-58.374325,-34.639562,transporte_publico,LEVE
2905,LC-2019-0232495,1,2019-04-13,17,7,-58.448591,-34.631985,ciclista,LEVE
2906,LC-2019-0232644,1,2019-04-13,19,14,-58.401751,-34.573132,ciclista,LEVE
2907,LC-2019-0232888,1,2019-04-13,22,12,-58.471876,-34.549239,ciclista,LEVE
2908,LC-2019-0231322,1,2019-04-13,0,15,-58.424958,-34.597851,moto,LEVE
2909,LC-2019-0231351,1,2019-04-13,1,2,-58.406632,-34.598045,moto,LEVE
2910,LC-2019-0231484,1,2019-04-13,3,5,-58.424127,-34.603328,moto,LEVE
2911,LC-2019-0231784,3,2019-04-13,7,14,-58.414965,-34.575278,moto,LEVE
2912,LC-2019-0231921,2,2019-04-13,11,4,-58.404598,-34.649485,camion,LEVE
2913,LC-2019-0231951,2,2019-04-13,6,12,-58.499498,-34.589265,moto,LEVE
2914,LC-2019-0232103,1,2019-04-13,13,5,-58.421378,-34.633324,moto,LEVE
2915,LC-2019-0232119,1,2019-04-13,14,10,-58.47599,-34.628791,moto,LEVE
2916,LC-2019-0232154,2,2019-04-13,12,1,-58.384873,-34.608686,moto,LEVE
2917,LC-2019-0232272,1,2019-04-13,14,1,-58.389164,-34.600732,transporte_publico,LEVE
2918,LC-2019-0232373,1,2019-04-13,16,6,-58.440712,-34.606086,moto,LEVE
2919,LC-2019-0232374,1,2019-04-13,17,7,-58.463972,-34.63987,moto,LEVE
2920,LC-2019-0232425,1,2019-04-13,17,12,-58.488723,-34.554968,moto,LEVE
2921,LC-2019-0232497,1,2019-04-13,18,14,-58.433024,-34.576188,moto,LEVE
2922,LC-2019-0232504,1,2019-04-13,16,9,-58.528659,-34.64597,moto,LEVE
2923,LC-2019-0232708,1,2019-04-13,19,12,-58.501384,-34.55128,auto,LEVE
2924,LC-2019-0232728,1,2019-04-13,5,1,,,moto,LEVE
2925,LC-2019-0232778,2,2019-04-13,20,4,-58.371898,-34.646386,transporte_publico,LEVE
2926,LC-2019-0232836,1,2019-04-13,21,6,-58.434484,-34.624457,moto,LEVE
2927,LC-2019-0232884,1,2019-04-13,22,12,-58.499498,-34.589265,moto,LEVE
2928,LC-2019-0232897,2,2019-04-13,21,14,-58.409869,-34.577281,moto,LEVE
2929,LC-2019-0232933,2,2019-04-13,20,12,-58.477724,-34.56329,moto,LEVE
2930,LC-2019-0233032,1,2019-04-13,21,14,-58.40633,-34.579161,moto,LEVE
2931,LC-2019-0259629,1,2019-04-13,21,7,-58.456547,-34.632187,moto,LEVE
2932,LC-2019-0233547,1,2019-04-14,12,11,-58.499226,-34.598154,ciclista,LEVE
2933,LC-2019-0236589,1,2019-04-14,16,5,-58.414374,-34.615535,ciclista,LEVE
2934,LC-2019-0242776,1,2019-04-14,18,7,-58.45505,-34.623451,transporte_publico,LEVE
2935,LC-2019-0232992,1,2019-04-14,23,6,-58.438595,-34.628716,moto,LEVE
2936,LC-2019-0233081,1,2019-04-14,0,11,-58.519137,-34.60918,moto,LEVE
2937,LC-2019-0233193,1,2019-04-14,1,13,-58.437568,-34.55066,moto,LEVE
2938,LC-2019-0233229,5,2019-04-14,4,9,-58.497544,-34.647033,moto,LEVE
2940,LC-2019-0233249,1,2019-04-14,4,1,-58.381153,-34.609038,moto,LEVE
2941,LC-2019-0233288,2,2019-04-14,8,12,-58.492094,-34.570785,moto,LEVE
2942,LC-2019-0233299,1,2019-04-14,6,10,-58.502784,-34.611596,auto,LEVE
2943,LC-2019-0233322,4,2019-04-14,7,11,-58.524211,-34.602276,moto,LEVE
2944,LC-2019-0233344,2,2019-04-14,9,5,-58.419964,-34.603357,moto,LEVE
2945,LC-2019-0233410,1,2019-04-14,10,13,-58.464524,-34.561023,moto,LEVE
2946,LC-2019-0233554,1,2019-04-14,12,11,-58.466561,-34.610615,transporte_publico,LEVE
2948,LC-2019-0233860,1,2019-04-14,15,15,-58.476509,-34.583268,moto,LEVE
2949,LC-2019-0233907,2,2019-04-14,16,11,-58.467282,-34.616878,moto,LEVE
2950,LC-2019-0234007,2,2019-04-14,17,1,-58.381002,-34.622148,moto,LEVE
2951,LC-2019-0234028,1,2019-04-14,18,13,-58.458491,-34.561665,moto,LEVE
2952,LC-2019-0234052,1,2019-04-14,18,8,-58.476861,-34.688942,moto,LEVE
2953,LC-2019-0234067,1,2019-04-14,19,11,-58.476096,-34.618101,moto,LEVE
2954,LC-2019-0234106,1,2019-04-14,21,3,-58.412792,-34.614736,moto,LEVE
2955,LC-2019-0234171,1,2019-04-14,21,12,-58.493819,-34.567281,moto,LEVE
2956,LC-2019-0234241,2,2019-04-14,23,4,-58.358894,-34.635318,moto,LEVE
2957,LC-2019-0234287,1,2019-04-14,22,1,-58.376981,-34.595738,moto,LEVE
2958,LC-2019-0234301,1,2019-04-14,1,1,-58.369207,-34.614749,transporte_publico,LEVE
2959,LC-2019-0235737,1,2019-04-14,22,14,-58.406404,-34.583808,moto,LEVE
2960,LC-2019-0236180,1,2019-04-14,22,2,-58.39716,-34.594452,moto,LEVE
2961,LC-2019-0285592,1,2019-04-14,20,9,-58.524917,-34.656375,moto,LEVE
2962,LC-2019-0234691,1,2019-04-15,9,5,-58.415848,-34.638893,ciclista,LEVE
2963,LC-2019-0234746,1,2019-04-15,9,8,-58.47753,-34.658949,ciclista,LEVE
2964,LC-2019-0235385,1,2019-04-15,12,5,-58.414935,-34.599599,ciclista,LEVE
2965,LC-2019-0236729,1,2019-04-15,14,4,-58.402879,-34.655492,camion,LEVE
2966,LC-2019-0245988,1,2019-04-15,17,11,-58.503557,-34.600767,ciclista,LEVE
