,ID hecho,FECHA ,SEXO,EDAD_VICTIMA
19342,LC-2021-0373074,2021-07-27,Mujer,72
19343,LC-2021-0381747,2021-08-02,Mujer,47
19344,LC-2021-0381776,2021-08-01,Varon,58
19345,LC-2021-0396776,2021-08-10,Varon,41
19346,LC-2021-0402479,2021-08-14,Varon,28
19347,LC-2021-0402479,2021-08-14,Mujer,23
19348,LC-2021-0402790,2021-08-14,Varon,18
19349,LC-2021-0402867,2021-08-07,Mujer,42
19350,LC-2021-0410679,2021-08-19,SD,35
19351,LC-2021-0411705,2021-08-19,Varon,26
19352,LC-2021-0422741,2021-08-26,Varon,42
19353,LC-2021-0434303,2021-09-01,Varon,29
19354,LC-2021-0435073,2021-09-02,Varon,29
19355,LC-2021-0436955,2021-09-03,Varon,36
19356,LC-2021-0437457,2021-08-17,Varon,61
19357,LC-2021-0440345,2021-09-05,SD,35
19358,LC-2021-0442715,2021-09-06,Varon,24
19359,LC-2021-0467755,2021-09-20,Varon,27
19360,LC-2021-0485105,2021-09-30,Varon,29
19361,LC-2021-0485105,2021-09-30,Varon,27
19362,LC-2021-0493231,2021-10-04,Mujer,5
19363,LC-2021-0498232,2021-10-07,Mujer,23
19364,LC-2021-0498232,2021-10-07,Varon,24
19365,LC-2021-0499688,2021-10-07,Mujer,25
19366,LC-2021-0503360,2021-10-10,Mujer,56
19367,LC-2021-0505502,2021-10-12,Varon,31
19368,LC-2021-0505981,2021-10-12,SD,35
19369,LC-2021-0507060,2021-10-13,Mujer,43
19370,LC-2021-0514877,2021-10-17,SD,35
19371,LC-2021-0518753,2021-10-19,Varon,29
19372,LC-2021-0520534,2021-10-20,Mujer,56
19373,LC-2021-0520540,2021-10-20,Varon,68
19374,LC-2021-0521168,2021-10-20,Varon,37
19375,LC-2021-0521301,2021-10-20,Varon,33
19376,LC-2021-0527864,2021-10-23,Varon,65
19377,LC-2021-0527864,2021-10-23,Varon,29
19378,LC-2021-0535600,2021-10-06,Varon,32
19379,LC-2021-0539745,2021-10-29,Varon,23
19380,LC-2021-0545025,2021-10-28,SD,35
19381,LC-2021-0553009,2021-11-05,Varon,28
19382,LC-2021-0553909,2021-11-06,Varon,57
19383,LC-2021-0560041,2021-11-09,Varon,59
19384,LC-2021-0564601,2021-11-11,Varon,36
19385,LC-2021-0564730,2021-11-11,Varon,22
19386,LC-2021-0565655,2021-11-12,Varon,45
19387,LC-2021-0566316,2021-11-12,Mujer,45
19388,LC-2021-0567054,2021-11-12,Varon,39
19389,LC-2021-0568064,2021-11-13,Varon,66
19390,LC-2021-0574790,2021-11-17,Varon,24
19391,LC-2021-0580765,2021-11-20,Varon,50
19392,LC-2021-0586117,2021-11-17,Varon,40
19393,LC-2021-0592956,2021-11-28,Varon,26
19394,LC-2021-0597062,2021-11-30,Varon,27
19395,LC-2021-0599237,2021-12-01,Varon,44
19396,LC-2021-0604737,2021-12-04,Varon,18
19397,LC-2021-0605509,2021-12-05,Varon,32
19398,LC-2021-0610732,2021-12-08,Mujer,29
19399,LC-2021-0610732,2021-12-08,Varon,21
19400,LC-2021-0612606,2021-12-07,Varon,68
19401,LC-2021-0617163,2021-12-11,Varon,36
19402,LC-2021-0618767,2021-12-10,Mujer,36
19403,LC-2021-0620501,2021-12-13,Mujer,61
19404,LC-2021-0626833,2021-12-16,Varon,34
19405,LC-2021-0627230,2021-12-16,Varon,39
19406,LC-2021-0627362,2021-12-16,Mujer,19
19407,LC-2021-0627407,2021-12-17,Varon,43
19408,LC-2021-0629589,2021-12-18,Mujer,44
19409,LC-2021-0630599,2021-12-18,Varon,27
19410,LC-2021-0633636,2021-12-20,Mujer,47
19411,LC-2021-0642900,2021-12-26,Varon,45
19412,LC-2021-0645111,2021-12-27,Mujer,48
19413,LC-2021-0645111,2021-12-27,Mujer,45
19414,LC-2021-0645111,2021-12-27,Mujer,32
19415,LC-2021-0645111,2021-12-27,Varon,22
19416,LC-2021-0645111,2021-12-27,Mujer,28
19417,LC-2021-0645111,2021-12-27,Mujer,64
19418,LC-2021-0651666,2021-08-02,Varon,42
19419,LC-2021-0022312,2021-01-13,Mujer,27
19420,LC-2021-0042731,2021-01-29,Varon,57
19421,LC-2021-0043638,2021-01-29,Varon,34
19422,LC-2021-0058179,2021-02-08,Mujer,19
19423,LC-2021-0066451,2021-02-13,Mujer,41
19424,LC-2021-0091688,2021-03-01,Varon,35
19425,LC-2021-0091707,2021-03-01,Mujer,40
19426,LC-2021-0098980,2021-03-05,Mujer,31
19427,LC-2021-0116634,2021-03-14,Varon,21
19428,LC-2021-0123175,2021-03-17,Mujer,52
19429,LC-2021-0159229,2021-04-06,Varon,27
19430,LC-2021-0160369,2021-04-07,Varon,63
19431,LC-2021-0160369,2021-04-07,Mujer,18
19432,LC-2021-0163276,2021-04-03,Varon,40
19433,LC-2021-0167257,2021-04-11,Varon,43
19434,LC-2021-0175157,2021-04-14,Varon,43
19435,LC-2021-0183197,2021-04-20,Varon,22
19436,LC-2021-0199089,2021-04-28,Mujer,49
19437,LC-2021-0203225,2021-05-03,SD,35
19438,LC-2021-0206055,2021-05-04,SD,35
19439,LC-2021-0209423,2021-05-07,SD,35
19440,LC-2021-0217665,2021-05-10,SD,35
19441,LC-2021-0222467,2021-05-15,SD,35
19442,LC-2021-0247236,2021-06-02,Varon,41
19443,LC-2021-0266154,2021-06-15,Varon,53
19444,LC-2021-0268116,2021-06-16,Varon,37
19445,LC-2021-0320693,2021-07-07,Varon,25
19446,LC-2021-0346927,2021-07-23,Varon,27
19447,LC-2021-0404959,2021-08-08,SD,35
19448,LC-2021-0404959,2021-08-08,SD,35
19449,LC-2021-0404959,2021-08-08,Mujer,48
19450,LC-2021-0421968,2021-08-25,Varon,62
19451,LC-2021-0421968,2021-08-25,Varon,43
19452,LC-2021-0432935,2021-08-27,SD,35
19453,LC-2021-0454000,2021-09-07,Mujer,51
19454,LC-2021-0473032,2021-09-18,Varon,33
19455,LC-2021-0480539,2021-09-27,Mujer,31
19456,LC-2021-0491397,2021-10-02,Varon,38
19457,LC-2021-0493867,2021-10-04,Varon,31
19458,LC-2021-0499188,2021-10-07,Varon,47
19459,LC-2021-0519509,2021-10-19,Varon,41
19460,LC-2021-0519963,2021-10-16,Varon,72
19461,LC-2021-0522946,2021-10-21,Varon,33
19462,LC-2021-0528107,2021-10-23,Mujer,39
19463,LC-2021-0531433,2021-10-25,Varon,35
19464,LC-2021-0531839,2021-10-22,Varon,29
19465,LC-2021-0536279,2021-10-28,Mujer,26
19466,LC-2021-0538062,2021-10-28,Mujer,61
19467,LC-2021-0549226,2021-11-03,Mujer,37
19468,LC-2021-0549226,2021-11-03,Varon,13
19469,LC-2021-0564225,2021-11-11,SD,35
19470,LC-2021-0569971,2021-11-03,Mujer,46
19471,LC-2021-0578553,2021-11-19,Varon,35
19472,LC-2021-0579296,2021-11-19,Varon,38
19473,LC-2021-0585734,2021-11-18,Varon,30
19474,LC-2021-0585956,2021-11-24,Mujer,47
19475,LC-2021-0586893,2021-11-26,Varon,29
19476,LC-2021-0593180,2021-11-28,SD,35
19477,LC-2021-0601833,2021-12-03,Varon,21
19478,LC-2021-0621344,2021-05-24,Mujer,58
19479,LC-2021-0628882,2021-12-17,Varon,20
19480,LC-2021-0628882,2021-12-17,Varon,42
19481,LC-2021-0628882,2021-12-17,Mujer,41
19482,LC-2021-0630030,2021-12-17,Mujer,74
19483,LC-2021-0633817,2021-12-20,Varon,31
19484,LC-2021-0638521,2021-12-22,Varon,65
19485,LC-2021-0647187,2021-12-23,Mujer,46
19486,LC-2021-0651804,2021-12-30,Mujer,26
19487,LC-2021-0016261,2021-01-12,Varon,68
19488,LC-2021-0118214,2021-03-15,SD,35
19489,LC-2021-0143842,2021-03-25,Varon,44
19490,LC-2021-0145336,2021-03-30,Varon,46
19491,LC-2021-0161058,2021-03-17,Mujer,62
19492,LC-2021-0163637,2021-04-08,Varon,22
19493,LC-2021-0182185,2021-04-20,Mujer,28
19494,LC-2021-0197336,2021-04-29,Varon,25
19495,LC-2021-0223335,2021-05-16,SD,35
19496,LC-2021-0324409,2021-07-10,Varon,41
19497,LC-2021-0334954,2021-07-08,Varon,65
19498,LC-2021-0374526,2021-07-27,Varon,54
19499,LC-2021-0417820,2021-08-23,Mujer,35
19500,LC-2021-0443107,2021-09-07,Varon,40
19501,LC-2021-0444365,2021-09-07,Varon,49
19502,LC-2021-0493737,2021-10-04,Varon,30
19503,LC-2021-0509852,2021-10-14,Varon,54
19504,LC-2021-0522971,2021-10-21,Mujer,51
19505,LC-2021-0532329,2021-10-21,Mujer,25
19506,LC-2021-0533195,2021-10-22,Varon,58
19507,LC-2021-0543402,2021-11-01,Varon,38
19508,LC-2021-0611098,2021-12-08,Varon,29
19509,LC-2021-0621975,2021-12-14,Varon,47
19510,LC-2021-0626907,2021-12-14,Varon,26
19511,LC-2021-0640102,2021-12-23,Varon,48
19512,LC-2021-0640887,2021-12-23,Varon,56
19513,LC-2021-0648663,2021-12-27,Varon,47
19514,LC-2021-0652018,2021-12-31,Varon,45
19515,LC-2021-0004758,2021-01-05,Mujer,35
19516,LC-2021-0019094,2021-01-13,Varon,32
19517,LC-2021-0034080,2021-01-23,Varon,30
19518,LC-2021-0045292,2021-01-31,SD,35
19519,LC-2021-0045292,2021-01-31,SD,35
19520,LC-2021-0069825,2021-02-16,SD,35
19521,LC-2021-0071380,2021-02-17,Varon,28
19522,LC-2021-0111808,2021-03-11,Varon,62
19523,LC-2021-0111808,2021-03-11,Varon,39
19524,LC-2021-0147162,2021-03-31,Varon,26
19525,LC-2021-0336851,2021-07-17,Varon,57
19526,LC-2021-0406158,2021-08-17,Mujer,42
19527,LC-2021-0452466,2021-09-11,Mujer,42
19528,LC-2021-0459132,2021-09-14,Varon,22
19529,LC-2021-0459224,2021-09-15,Varon,22
19530,LC-2021-0477420,2021-09-25,Mujer,24
19531,LC-2021-0479363,2021-09-24,Mujer,21
19532,LC-2021-0483633,2021-09-29,Varon,27
19533,LC-2021-0581912,2021-11-21,Mujer,6
19534,LC-2021-0592117,2021-11-27,Varon,24
19535,LC-2021-0032805,2021-01-22,Varon,49
19536,LC-2021-0261256,2021-06-11,Varon,26
19537,LC-2021-0304252,2021-06-09,Mujer,33
19538,LC-2021-0336112,2021-07-16,Varon,33
19539,LC-2021-0339579,2021-07-05,Mujer,25
19540,LC-2021-0348033,2021-07-23,Varon,50
19541,LC-2021-0348033,2021-07-23,Mujer,69
19542,LC-2021-0434240,2021-09-01,SD,35
19543,LC-2021-0438449,2021-09-04,Varon,26
19544,LC-2021-0438449,2021-09-04,Varon,50
19545,LC-2021-0438449,2021-09-04,Varon,40
19546,LC-2021-0445603,2021-08-10,Mujer,60
19547,LC-2021-0507533,2021-10-03,Varon,66
19548,LC-2021-0512090,2021-10-15,Mujer,35
19549,LC-2021-0514543,2021-10-16,Mujer,36
19550,LC-2021-0518086,2021-10-19,Varon,35
19551,LC-2021-0544407,2021-11-01,Mujer,71
19552,LC-2021-0591634,2021-11-27,Mujer,65
19553,LC-2021-0598650,2021-12-01,Varon,37
19554,LC-2021-0611131,2021-12-08,Varon,23
19555,LC-2021-0648855,2021-12-29,Varon,50
19556,LC-2021-0111077,2021-03-07,Varon,27
19557,LC-2021-0113872,2021-03-12,Varon,30
19558,LC-2021-0132154,2021-03-31,Mujer,68
19559,LC-2021-0132154,2021-03-31,Mujer,58
19560,LC-2021-0168131,2021-04-12,Varon,30
19561,LC-2021-0176151,2021-04-16,Varon,32
19562,LC-2021-0176275,2021-04-16,Varon,34
19563,LC-2021-0176275,2021-04-16,Varon,25
19564,LC-2021-0195225,2021-04-27,Varon,23
19565,LC-2021-0218201,2021-05-12,SD,35
19566,LC-2021-0218940,2021-05-13,SD,35
19567,LC-2021-0225858,2021-05-08,SD,35
19568,LC-2021-0229667,2021-05-06,SD,35
19569,LC-2021-0230529,2021-05-20,SD,35
19570,LC-2021-0231727,2021-05-21,SD,35
19571,LC-2021-0251182,2021-06-04,Varon,34
19572,LC-2021-0265418,2021-06-14,Varon,34
19573,LC-2021-0272980,2021-06-18,Mujer,31
19574,LC-2021-0279231,2021-06-22,Varon,17
19575,LC-2021-0280871,2021-06-22,Mujer,41
19576,LC-2021-0285571,2021-06-17,Varon,42
19577,LC-2021-0286307,2021-06-11,Varon,37
19578,LC-2021-0288939,2021-06-01,Varon,54
19579,LC-2021-0304156,2021-06-22,Varon,55
19580,LC-2021-0305414,2021-06-26,Varon,46
19581,LC-2021-0332184,2021-07-14,Mujer,61
19582,LC-2021-0336019,2021-07-16,Varon,46
19583,LC-2021-0337967,2021-07-18,Mujer,39
19584,LC-2021-0342088,2021-07-20,Mujer,25
19585,LC-2021-0345477,2021-07-20,Varon,26
19586,LC-2021-0386734,2021-08-04,Varon,50
19587,LC-2021-0401829,2021-08-06,Varon,46
19588,LC-2021-0409228,2021-08-12,Mujer,76
19589,LC-2021-0436013,2021-08-31,Varon,43
19590,LC-2021-0441543,2021-09-06,Mujer,67
19591,LC-2021-0444548,2021-09-07,Varon,29
19592,LC-2021-0449509,2021-09-09,Varon,43
19593,LC-2021-0456658,2021-08-06,Varon,43
19594,LC-2021-0456754,2021-09-14,Mujer,46
19595,LC-2021-0461372,2021-09-15,Varon,39
19596,LC-2021-0463047,2021-09-17,Varon,20
19597,LC-2021-0464120,2021-09-17,Varon,34
19598,LC-2021-0464120,2021-09-17,Varon,25
19599,LC-2021-0465471,2021-09-18,Mujer,65
19600,LC-2021-0469463,2021-09-15,Varon,54
19601,LC-2021-0475148,2021-09-24,SD,35
19602,LC-2021-0477209,2021-09-24,Varon,25
19603,LC-2021-0480456,2021-09-13,Varon,55
19604,LC-2021-0504105,2021-10-11,Varon,19
19605,LC-2021-0510036,2021-10-14,Mujer,16
19606,LC-2021-0514022,2021-10-16,Varon,44
19607,LC-2021-0518159,2021-10-17,Mujer,25
19608,LC-2021-0518797,2021-10-19,Mujer,41
19609,LC-2021-0531798,2021-10-25,Varon,44
19610,LC-2021-0532922,2021-10-26,Varon,26
19611,LC-2021-0541234,2021-10-30,Varon,29
19612,LC-2021-0548671,2021-11-03,Varon,28
19613,LC-2021-0581557,2021-07-01,Mujer,74
19614,LC-2021-0584661,2021-11-22,Varon,26
19615,LC-2021-0592739,2021-11-28,Mujer,12
19616,LC-2021-0598993,2021-12-01,Mujer,35
19617,LC-2021-0599042,2021-11-30,Varon,47
19618,LC-2021-0604251,2021-06-06,Varon,44
19619,LC-2021-0608911,2021-12-06,Mujer,35
19620,LC-2021-0609265,2021-12-07,Mujer,59
19621,LC-2021-0609265,2021-12-07,Mujer,42
19622,LC-2021-0610019,2021-08-12,Mujer,73
19623,LC-2021-0610076,2021-11-30,Varon,42
19624,LC-2021-0610821,2021-12-04,Varon,63
19625,LC-2021-0621400,2021-12-04,Mujer,55
19626,LC-2021-0629062,2021-12-17,Mujer,25
19627,LC-2021-0638781,2021-12-13,Varon,37
19628,LC-2021-0641623,2021-12-24,Varon,29
19629,LC-2021-0650267,2021-12-14,Varon,59
19630,LC-2021-0651058,2021-12-29,Varon,22
19631,LC-2021-0651839,2021-12-29,Mujer,19
19632,LC-2021-0063757,2021-02-11,Varon,53
19633,LC-2021-0142637,2021-03-29,Varon,34
19634,LC-2021-0190420,2021-04-25,Varon,35
19635,LC-2021-0270429,2021-06-17,Varon,23
19636,LC-2021-0301082,2021-06-25,Varon,21
19637,LC-2021-0343401,2021-07-19,Varon,24
19638,LC-2021-0384549,2021-08-03,Varon,57
19639,LC-2021-0402751,2021-08-14,Varon,46
19640,LC-2021-0430126,2021-08-26,Varon,63
19641,LC-2021-0475545,2021-09-24,Varon,28
19642,LC-2021-0475551,2021-09-24,Varon,31
19643,LC-2021-0475551,2021-09-24,Varon,31
19644,LC-2021-0492194,2021-10-04,Varon,21
19645,LC-2021-0496748,2021-10-06,Varon,70
19646,LC-2021-0554130,2021-11-06,Varon,34
19647,LC-2021-0565508,2021-11-10,Varon,58
19648,LC-2021-0572971,2021-08-21,Varon,62
19649,LC-2021-0574085,2021-11-17,SD,35
19650,LC-2021-0574085,2021-11-17,Varon,34
19651,LC-2021-0574284,2021-11-17,Mujer,49
19652,LC-2021-0574372,2021-11-12,Varon,38
19653,LC-2021-0576043,2021-11-18,Varon,17
19654,LC-2021-0579679,2021-11-15,Mujer,34
19655,LC-2021-0582098,2021-11-22,SD,35
19656,LC-2021-0586434,2021-11-18,Varon,37
19657,LC-2021-0626354,2021-12-14,Mujer,31
19658,LC-2021-0648408,2021-12-29,Varon,21
19659,LC-2021-0648408,2021-12-29,Varon,23
19660,LC-2021-0002791,2021-01-03,Varon,25
19661,LC-2021-0005409,2021-01-05,Mujer,56
19662,LC-2021-0019112,2021-01-13,Varon,23
19663,LC-2021-0028255,2021-01-20,Varon,35
19664,LC-2021-0034041,2021-01-19,Mujer,45
19665,LC-2021-0039608,2021-01-15,Mujer,39
19666,LC-2021-0040014,2021-01-27,Varon,29
19667,LC-2021-0042098,2021-01-28,Varon,50
19668,LC-2021-0052645,2021-02-05,Varon,43
19669,LC-2021-0062844,2021-02-11,Varon,26
19670,LC-2021-0063116,2021-02-11,Mujer,32
19671,LC-2021-0080018,2021-02-22,Varon,24
19672,LC-2021-0092931,2021-03-01,Varon,14
19673,LC-2021-0101107,2021-03-05,Varon,26
19674,LC-2021-0101107,2021-03-05,Mujer,25
19675,LC-2021-0110844,2021-02-25,Varon,53
19676,LC-2021-0111485,2021-03-11,Varon,49
19677,LC-2021-0116015,2021-03-14,Mujer,62
19678,LC-2021-0122748,2021-03-12,Varon,44
19679,LC-2021-0123553,2021-03-15,Varon,38
19680,LC-2021-0126909,2021-03-19,SD,35
19681,LC-2021-0134359,2021-03-21,Varon,34
19682,LC-2021-0143548,2021-03-26,Varon,34
19683,LC-2021-0159619,2021-04-06,Varon,28
19684,LC-2021-0159672,2021-04-05,Mujer,48
19685,LC-2021-0167098,2021-04-10,Varon,21
19686,LC-2021-0177157,2021-04-16,Mujer,35
19687,LC-2021-0183988,2021-02-20,Varon,42
19688,LC-2021-0186758,2021-04-22,Varon,43
19689,LC-2021-0228671,2021-04-08,SD,35
19690,LC-2021-0246685,2021-06-02,Varon,31
19691,LC-2021-0265367,2021-06-14,Mujer,52
19692,LC-2021-0268626,2021-05-26,Mujer,44
19693,LC-2021-0270943,2021-06-17,Mujer,46
19694,LC-2021-0285740,2021-06-22,Varon,46
19695,LC-2021-0297340,2021-06-24,Varon,41
19696,LC-2021-0300104,2021-06-12,Varon,22
19697,LC-2021-0302462,2021-06-26,Varon,32
19698,LC-2021-0317935,2021-06-11,Varon,57
19699,LC-2021-0325426,2021-07-10,Varon,47
19700,LC-2021-0325426,2021-07-10,Mujer,21
19701,LC-2021-0328383,2021-07-12,Varon,33
19702,LC-2021-0337974,2021-07-18,Varon,12
19703,LC-2021-0340387,2021-07-19,Varon,26
19704,LC-2021-0344071,2021-07-21,Varon,18
19705,LC-2021-0349217,2021-07-25,Varon,23
19706,LC-2021-0366911,2021-07-26,Varon,48
19707,LC-2021-0385552,2021-08-04,Varon,41
19708,LC-2021-0390438,2021-08-06,Varon,70
19709,LC-2021-0391512,2021-08-07,Mujer,81
19710,LC-2021-0396895,2021-08-11,Varon,36
19711,LC-2021-0398354,2021-08-11,Mujer,85
19712,LC-2021-0413321,2021-08-20,Varon,28
19713,LC-2021-0416669,2021-08-23,Varon,24
19714,LC-2021-0419400,2021-08-24,Varon,35
19715,LC-2021-0423769,2021-08-26,Varon,25
19716,LC-2021-0434879,2021-09-02,Varon,59
19717,LC-2021-0434879,2021-09-02,Varon,31
19718,LC-2021-0455300,2021-09-13,Mujer,23
19719,LC-2021-0458165,2021-09-15,Varon,66
19720,LC-2021-0458165,2021-09-15,Mujer,35
19721,LC-2021-0476434,2021-09-25,Varon,47
19722,LC-2021-0490923,2021-10-02,Mujer,55
19723,LC-2021-0496116,2021-10-05,Mujer,35
19724,LC-2021-0496116,2021-10-05,Varon,27
19725,LC-2021-0497193,2021-10-06,SD,35
19726,LC-2021-0505761,2021-10-12,Mujer,28
19727,LC-2021-0508335,2021-10-13,Mujer,81
19728,LC-2021-0508375,2021-10-13,Mujer,69
19729,LC-2021-0510540,2021-10-14,SD,35
19730,LC-2021-0516430,2021-10-18,Mujer,38
19731,LC-2021-0522131,2021-10-20,Varon,27
19732,LC-2021-0528915,2021-10-24,Varon,27
19733,LC-2021-0540320,2021-10-27,Varon,29
19734,LC-2021-0552311,2021-11-05,SD,35
19735,LC-2021-0552311,2021-11-05,SD,35
19736,LC-2021-0552311,2021-11-05,SD,35
19737,LC-2021-0552311,2021-11-05,SD,35
19738,LC-2021-0552311,2021-11-05,SD,35
19739,LC-2021-0552311,2021-11-05,SD,35
19740,LC-2021-0552311,2021-11-05,SD,35
19741,LC-2021-0552311,2021-11-05,SD,35
19742,LC-2021-0558740,2021-11-09,SD,35
19743,LC-2021-0577042,2021-11-18,Mujer,35
19744,LC-2021-0581698,2021-11-21,Varon,25
19745,LC-2021-0592396,2021-11-27,Varon,26
19746,LC-2021-0592531,2021-11-28,Mujer,17
19747,LC-2021-0592674,2021-11-28,Varon,22
19748,LC-2021-0595343,2021-11-27,Varon,43
19749,LC-2021-0596629,2021-10-29,Varon,31
19750,LC-2021-0597482,2021-11-30,SD,35
19751,LC-2021-0599884,2021-12-02,Mujer,51
19752,LC-2021-0599884,2021-12-02,Varon,45
19753,LC-2021-0608115,2021-12-06,Varon,18
19754,LC-2021-0616493,2021-12-10,Mujer,30
19755,LC-2021-0617481,2021-12-12,Mujer,57
19756,LC-2021-0625205,2021-12-15,Varon,34
19757,LC-2021-0627772,2021-12-17,Varon,27
19758,LC-2021-0628102,2021-12-17,Varon,65
19759,LC-2021-0628102,2021-12-17,Mujer,59
19760,LC-2021-0636240,2021-12-21,Varon,28
19761,LC-2021-0639716,2021-12-21,Varon,26
19762,LC-2021-0647410,2021-12-28,Varon,52
19763,LC-2021-0652921,2021-12-31,Varon,31
19764,LC-2021-0083006,2021-02-24,Varon,51
19765,LC-2021-0161044,2021-04-07,Mujer,29
19766,LC-2021-0198494,2021-04-30,Varon,52
19767,LC-2021-0208444,2021-05-06,SD,35
19768,LC-2021-0236593,2021-05-26,SD,35
19769,LC-2021-0248800,2021-06-02,Varon,52
19770,LC-2021-0250022,2021-06-04,Varon,39
19771,LC-2021-0256808,2021-06-07,Mujer,44
19772,LC-2021-0269687,2021-06-06,Mujer,51
19773,LC-2021-0297852,2021-06-02,Mujer,65
19774,LC-2021-0302991,2021-06-18,Mujer,20
19775,LC-2021-0327439,2021-07-12,Mujer,59
19776,LC-2021-0343117,2021-07-20,Varon,29
19777,LC-2021-0374548,2021-07-26,SD,35
19778,LC-2021-0396971,2021-08-10,Mujer,46
19779,LC-2021-0403696,2021-08-15,Varon,58
19780,LC-2021-0417909,2021-08-21,Varon,18
19781,LC-2021-0489475,2021-09-29,Mujer,51
19782,LC-2021-0491854,2021-10-02,Varon,37
19783,LC-2021-0501166,2021-10-08,Mujer,61
19784,LC-2021-0517107,2021-10-18,Varon,35
19785,LC-2021-0535865,2021-10-27,Varon,78
19786,LC-2021-0624830,2021-12-15,Varon,35
19787,LC-2021-0631828,2021-12-19,Mujer,34
19788,LC-2021-0638845,2021-12-22,Varon,26
19789,LC-2021-0643922,2021-12-21,Mujer,68
19790,LC-2021-0649245,2021-12-29,Mujer,33
19791,LC-2021-0064842,2021-02-11,Varon,34
19792,LC-2021-0070321,2021-02-17,Mujer,29
19793,LC-2021-0087642,2021-02-26,Varon,27
19794,LC-2021-0092782,2021-03-01,Varon,32
19795,LC-2021-0100939,2021-03-05,Varon,26
19796,LC-2021-0189570,2021-04-24,Varon,30
19797,LC-2021-0208069,2021-05-05,SD,35
19798,LC-2021-0210119,2021-05-07,SD,35
19799,LC-2021-0219052,2021-05-13,SD,35
19800,LC-2021-0221715,2021-05-15,SD,35
19801,LC-2021-0232863,2021-05-22,Varon,43
19802,LC-2021-0235635,2021-05-26,SD,35
19803,LC-2021-0247218,2021-06-02,Varon,27
19804,LC-2021-0274648,2021-06-18,Mujer,43
19805,LC-2021-0306628,2021-06-29,Varon,48
19806,LC-2021-0313284,2021-07-03,Mujer,34
19807,LC-2021-0322299,2021-07-08,Varon,62
19808,LC-2021-0332492,2021-07-14,Varon,53
19809,LC-2021-0336046,2021-07-16,Mujer,16
19810,LC-2021-0349315,2021-07-25,Varon,22
19811,LC-2021-0367781,2021-07-27,Varon,28
19812,LC-2021-0369295,2021-07-27,Varon,6
19813,LC-2021-0376822,2021-07-28,Varon,52
19814,LC-2021-0392924,2021-08-09,Varon,74
19815,LC-2021-0409653,2021-08-18,Mujer,29
19816,LC-2021-0424538,2021-06-16,Varon,48
19817,LC-2021-0426393,2021-08-28,Mujer,19
19818,LC-2021-0438237,2021-09-03,Varon,57
19819,LC-2021-0439323,2021-09-04,Varon,57
19820,LC-2021-0449622,2021-09-10,Varon,28
19821,LC-2021-0451472,2021-09-11,Mujer,20
19822,LC-2021-0452544,2021-09-12,Mujer,19
19823,LC-2021-0472074,2021-09-15,Varon,28
19824,LC-2021-0524490,2021-10-22,Varon,48
19825,LC-2021-0546552,2021-11-02,Mujer,53
19826,LC-2021-0553351,2021-11-05,Varon,21
19827,LC-2021-0553351,2021-11-05,Varon,29
19828,LC-2021-0599539,2021-12-01,Mujer,2
19829,LC-2021-0626993,2021-12-16,Varon,82
19830,LC-2021-0635655,2021-12-18,Varon,52
19831,LC-2021-0635655,2021-12-18,Mujer,53
19832,LC-2021-0022798,2021-01-07,SD,35
19833,LC-2021-0022798,2021-01-07,SD,35
19834,LC-2021-0023515,2021-01-17,Varon,35
19835,LC-2021-0023515,2021-01-17,Mujer,36
19836,LC-2021-0026019,2021-01-18,Mujer,81
19837,LC-2021-0030990,2021-01-19,Mujer,50
19838,LC-2021-0033209,2021-01-22,Mujer,34
19839,LC-2021-0033371,2021-01-23,Varon,24
19840,LC-2021-0033371,2021-01-23,Mujer,22
19841,LC-2021-0037956,2021-01-26,SD,35
19842,LC-2021-0043670,2021-01-29,Varon,34
19843,LC-2021-0082777,2021-02-19,Varon,30
19844,LC-2021-0084877,2021-02-23,Mujer,52
19845,LC-2021-0085683,2021-02-25,SD,35
19846,LC-2021-0085683,2021-02-25,SD,35
19847,LC-2021-0108616,2021-03-10,Varon,65
19848,LC-2021-0109256,2021-03-10,Varon,21
19849,LC-2021-0130272,2021-03-22,Varon,30
19850,LC-2021-0165417,2021-04-09,Varon,64
19851,LC-2021-0169924,2021-04-12,SD,35
19852,LC-2021-0169924,2021-04-12,Mujer,21
19853,LC-2021-0171160,2021-01-19,Varon,50
19854,LC-2021-0173598,2021-04-13,Varon,18
19855,LC-2021-0173635,2021-04-14,Varon,20
19856,LC-2021-0180998,2021-04-19,Varon,18
19857,LC-2021-0190253,2021-04-25,Varon,34
19858,LC-2021-0196663,2021-04-21,Mujer,45
19859,LC-2021-0212038,2021-05-08,SD,35
19860,LC-2021-0240021,2021-05-28,SD,35
19861,LC-2021-0250279,2021-05-18,Varon,34
19862,LC-2021-0262049,2021-06-12,Varon,43
19863,LC-2021-0262556,2021-06-12,Varon,64
19864,LC-2021-0277722,2021-06-20,Varon,32
19865,LC-2021-0300472,2021-06-24,Varon,31
19866,LC-2021-0300587,2021-06-24,Mujer,66
19867,LC-2021-0302283,2021-06-26,Varon,35
19868,LC-2021-0305843,2021-06-29,Varon,35
19869,LC-2021-0337412,2021-07-17,Varon,29
19870,LC-2021-0337412,2021-07-17,Varon,25
19871,LC-2021-0388399,2021-08-05,Mujer,25
19872,LC-2021-0390672,2021-08-04,Varon,36
19873,LC-2021-0398278,2021-08-11,Varon,32
19874,LC-2021-0402805,2021-08-12,Mujer,42
